mz,RT,QC06,QC07,QC08,QC09,QC10,QC11,QC12,QC13,QC14,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18
243.9656502,0.797033333,384922.3887,419537.6339,382060.5824,425037.9868,446960.8916,377872.5198,294346.1141,261956.365,287088.9262,246786.6956,256481.7044,188550.2449,213057.4347,230129.7989,178123.3651,608989.4974,474226.8324,513212.6663,493635.0635,476468.8749,432489.4191,591400.0384,472055.7164,390231.2534,405506.2439,279527.8977,363049.7129
704.3346604,9.533616667,575896.7088,584498.1069,591850.6445,577389.8374,492795.5504,491155.6065,486062.8224,502624.6852,449881.1556,774467.5113,736255.3576,755810.0557,746686.2045,681420.2993,718846.3486,641374.6603,679451.3888,666119.5474,577607.1077,567768.3747,526531.3116,655049.3412,724635.671,819072.3743,705416.4641,666921.367,711952.378
385.086239,7.252933333,16056.08738,18656.34292,14781.63356,15966.80263,16472.19283,15759.07397,13412.40015,14647.72691,14168.82156,21959.14058,23167.29487,28684.86906,25038.53958,24865.20662,21347.4263,24026.40234,24380.88347,27029.23094,20661.56137,20411.21125,24114.42944,24616.71952,28022.29116,27455.53629,29151.22692,21188.79812,27121.14098
533.0269244,6.168816667,18554.09364,18014.97488,14935.10132,18467.66223,17917.46191,13578.14881,15553.02231,8982.428223,11659.04089,31946.23872,28100.21402,34576.22961,23050.67554,25666.26248,29152.90527,31480.83347,33259.60721,33950.60818,27318.56543,20605.27148,27871.51709,30124.63095,31413.95915,40058.15428,32336.85467,23986.14046,33326.34875
533.9529892,5.0982,16970.21389,14813.54876,13724.5306,13629.50535,12810.08564,6563.805378,5545.811681,5084.977858,4431.553914,27.74205258,0,26.95122809,0,236.1669628,0,19840.37837,17247.62352,19029.70287,8879.403917,7162.916835,4385.51683,1127.215854,15576.31372,11320.87431,10149.92361,7575.882379,11814.07916
293.051635,3.9838,40262.56936,38596.20886,36295.96988,38879.49505,39328.53092,29817.58252,28627.69126,24926.41751,29054.25461,5952.832039,4643.209454,1081.835207,13668.66556,4530.80626,2438.418037,53664.15086,36503.12784,41359.73152,41301.58257,30752.58229,29021.28725,42381.75172,33784.03466,37963.59962,36610.72433,45357.12215,44720.51275
306.991073,3.748766667,64875.53291,72941.28622,59527.58649,61792.40066,66916.52338,46567.1608,45112.60689,39763.93323,38631.72166,77400.23813,99076.67918,85810.01032,60667.6345,50825.49873,126516.2832,22486.0808,34681.57899,23172.92561,18076.66485,20162.46205,19929.04899,16873.18131,29823.1316,29593.97177,30274.30577,29295.98284,21164.05715
401.0904841,8.404266667,26074.11305,35674.59401,34544.94467,36575.66327,23564.8464,19973.50938,18558.75295,21495.74579,21341.71534,2087.164162,2453.605514,3044.832745,2141.567335,1240.494695,1654.670202,751.0233733,1484.3802,1110.917742,2664.725316,430.5761741,2388.280271,836.2156646,6272.35544,766.7564169,1176.91007,4434.887395,4020.47246
475.0317235,3.9838,29791.21568,32030.82571,39063.41212,37075.65667,38096.7845,26629.56622,30107.29288,30322.60991,31343.33734,5966.132662,1290.077598,922.0883223,9554.378056,6034.602641,3119.361808,50376.08636,35227.27036,42004.82451,38926.66105,33208.5811,32062.57857,37892.11403,34193.14704,38747.03304,39194.51012,45362.73708,44629.77112
339.0567709,3.998083333,68259.29777,67130.06314,65268.45648,66248.65708,66136.07076,61208.88796,47725.27222,49773.91746,56236.67875,8363.04753,2024.414856,8355.449895,15541.49727,16506.09942,2361.554189,97657.02483,64140.39154,72648.58856,80682.3826,57274.11034,50595.38674,68083.86566,60114.51253,74182.76626,70198.52679,87626.40339,86241.5538
397.0519658,6.153783333,28628.87492,30495.25191,27010.08367,32203.11127,29411.92391,25448.09497,23648.4975,22368.87792,23046.33342,45034.02795,42961.24391,56947.8222,43148.83926,48085.02663,43403.94732,47041.68845,41205.33016,51198.04239,39944.5199,41090.43412,45963.11707,39507.18665,52846.2786,64298.43737,50316.10747,33273.81005,45897.57114
255.1269843,7.252933333,373562.1247,389195.1077,376622.0841,371188.7816,371625.4782,330002.8227,342300.0634,360080.1628,356979.2194,538699.02,569986.2463,645695.0214,585283.8858,558217.5573,578709.5433,527738.6959,563769.5227,648295.3433,577370.3721,563051.6959,697201.6586,566851.1941,686822.5962,763572.4257,637087.7403,544443.249,690208.7396
187.0408013,0.99705,18539.10315,15583.35962,13663.08657,13313.51941,12759.10952,3347.282306,3480.660773,2436.647637,3518.505129,0,0,0,763.0903183,0,0,1185.380969,2271.622601,2698.418492,3824.614581,2249.475248,710.2557238,3668.715951,1896.294273,1503.629064,2148.232941,708.477897,781.1377891
660.2526559,8.799416667,122778.7142,126629.5017,131772.7907,113027.1601,108082.8769,106039.6795,96047.89896,89728.22073,82483.56563,321876.5554,314244.5653,270888.5646,216818.9466,266162.9782,329071.8643,27922.86795,63767.22819,88238.97186,42182.77832,86568.13073,67020.16551,86110.5554,133090.1426,70961.30709,97482.40407,58819.37271,69474.41991
223.8281934,0.6762,46715.62033,52158.8725,45885.48806,47283.19063,41283.57217,38020.46799,34671.94939,33674.438,35711.95777,23600.02902,16470.35031,15913.02845,19144.98361,19039.63597,21492.00489,22542.19697,19275.66961,19761.66995,25290.45574,28089.66867,22104.78376,27248.82888,23340.70752,21958.8778,31059.99137,23894.36709,21991.97758
547.0159896,7.956016667,8265.550333,13654.3251,12773.00027,11387.87798,7755.466445,7638.313316,6689.638093,5644.527066,6379.732451,17041.59697,20415.67925,15694.03517,27155.1586,18017.84819,18468.09153,18709.62319,25805.11201,15974.40277,22046.84992,17944.66469,16698.52812,21092.26819,29667.77133,25230.67088,20443.26527,15137.77966,24424.67362
370.0384895,6.153783333,14645.04697,12605.03891,14235.76697,10840.25578,11862.12694,10711.18488,10594.78265,11042.89039,9730.216248,19721.36139,17830.32442,27767.31792,20322.02427,17458.4726,13055.33549,23622.87762,24016.42809,25276.18773,19187.40667,18192.73576,23975.84293,21290.61887,28190.06692,27061.26539,19747.74224,20248.01058,23284.11053
1091.727202,9.533616667,350064.7233,373152.7537,327020.4931,365927.6897,309079.1083,244343.491,249785.5809,232293.1557,186142.589,596614.4065,622365.8375,573010.0699,690118.3077,453988.8916,614031.8128,395775.4884,455275.2786,502664.1126,421453.9685,388027.9045,309343.8822,464956.9416,571750.6501,817992.1011,515704.1452,456978.8127,596023.4663
372.1842151,7.34865,22463.80796,12511.29541,0,18568.6001,33001.62378,2961.363693,6435.849067,11742.52734,9761.789551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383.9814832,6.871133333,1125487.754,1019433.869,951067.2592,935485.2833,860506.3187,597356.014,461787.1446,455093.2681,434045.3179,371555.061,335850.8595,285226.1637,276912.0371,237083.0002,187775.3619,390922.4471,329772.8803,286801.872,246542.972,187600.8682,187454.0022,338097.3209,299380.4772,277058.6605,224800.85,198063.6231,192018.44
836.2782072,8.828666667,214435.8225,231547.491,243867.6987,232227.4805,216720.3216,182564.5106,202454.6341,191513.8733,208088.5287,136850.6062,121352.8812,87381.8534,124947.1748,174466.5082,151935.7792,294145.9461,301829.3215,319982.8826,290528.3358,294263.2502,311423.4915,244141.0358,283831.886,276516.9869,292025.5785,260822.7788,287473.5141
568.3608115,9.4107,1097177.373,1051947.275,1097132.882,1058737.503,960363.1974,955733.4063,984617.3997,986315.2326,886392.5957,1634967.218,1663721.855,1637579.194,1747170.487,1468716.154,1688717.706,1192933.239,1338836.768,1387605.894,1282220.775,1230440.083,1205208.349,1299826.757,1427118.055,1831568.325,1574569.756,1554121.82,1643277.571
187.9767299,0.99705,74260.48921,74817.71325,74101.02177,75020.80174,74715.25768,56236.97708,53282.53674,44879.66306,49824.65889,49922.03505,37599.90546,33957.81373,42192.70196,42458.98958,30929.98821,76910.29235,73819.74241,70435.60835,71837.70677,65647.52231,61173.06176,86452.01123,74579.96239,65013.7609,67682.57309,53792.0868,56805.14796
201.0365987,0.797033333,1179254.003,1225026.937,1111003.491,1186434.988,1275863.349,1041484.251,895268.5388,832991.5959,900796.9654,953161.4855,803838.4772,727550.1679,864508.2764,865218.0155,656114.5214,1503773.877,1255493.224,1269010.867,1300599.096,1229340.915,1173142.142,1508079.93,1335139.92,1197574.377,1241393.038,978067.0086,1117732.429
220.1451295,7.028166667,41853.56634,43989.38232,38346.82435,33072.56836,39206.28065,41103.9198,35189.58521,36123.56213,33104.76343,77265.55338,103311.4481,117756.3706,68126.36856,75393.73504,116758.9736,95383.56104,102066.3093,101535.1328,75435.28443,70770.83765,103174.9115,63631.20288,83009.43579,86231.54956,59006.66986,85523.37647,107064.2397
365.2150268,8.7046,193504.3625,181352.8893,207221.2202,174047.1789,153221.2041,170463.6252,181785.6539,211901.2122,199728.4881,323783.9528,334257.8185,304814.6533,294124.9463,340046.8896,349042.7455,333264.0015,406730.1933,536194.2807,347537.3037,420668.3172,481355.6319,349023.17,484883.1219,374069.2016,456029.6138,360742.9745,478594.2447
526.2948589,9.049633333,18713.30753,16953.63014,14875.73006,15546.61274,12336.54827,16340.05329,11183.59308,10013.4619,8009.188957,41447.47438,41389.64282,26885.71021,20841.38333,32111.7103,29116.94332,11247.4461,11752.00807,19648.03439,11462.86453,12099.66114,10837.9029,14056.92277,12740.92791,13467.38711,10337.93571,11373.08411,10654.35021
353.1993724,8.23215,230375.5036,243620.8165,244962.5273,241647.7145,254264.2012,206243.4045,196137.7786,172894.4818,165065.6535,194300.1168,166277.0786,157893.7697,157639.0942,158612.8841,136178.6978,180535.9399,184217.4216,182278.814,160056.2536,150688.9765,156531.075,188675.5917,165442.6759,155773.1256,141487.871,131039.6816,146396.6136
155.9506803,0.797033333,41158.87808,45013.77084,33968.12737,43823.98286,49117.81222,44661.34428,38090.16101,30612.74259,31522.44124,29539.44787,25295.63017,20349.16627,26650.7108,26304.70784,18721.07715,79778.063,58438.93864,66566.80044,57359.05898,57193.78704,50183.28831,73722.66767,53078.19032,42108.1298,41260.25902,35721.01781,43337.17325
552.0942046,3.969516667,4874.500021,6823.193198,0,5717.031337,4747.633323,5351.89388,3649.236714,3905.824177,6161.379836,0,0,0,0,0,0,19386.87402,5149.328506,6167.549903,12463.16319,3037.499939,2839.96428,7206.376445,3483.418467,6220.853426,5199.241974,23295.38641,16068.53589
254.9323901,5.53765,75369.84522,60025.07126,63152.22149,59717.12236,57600.4899,43222.478,41212.27171,41964.82577,34402.73273,25878.75465,23287.75802,27555.60023,22344.01497,25008.9121,21475.64153,38030.70901,24344.119,20218.21058,15734.51129,19874.34037,20777.71159,31381.57371,24688.04768,31206.38079,21290.72681,16219.49963,21239.41682
354.0671241,0.647633333,33245.36228,25230.03847,29156.61532,28115.77289,28568.92707,33243.14538,28450.23118,30824.77986,27183.18714,13501.95322,14035.86658,17755.21682,13427.84698,16242.8963,10622.74207,15559.81086,18939.5398,16850.99256,14825.69327,15114.54812,17791.95444,27611.25736,31096.48457,40299.56479,37126.16378,42915.6747,24260.68409
538.0121984,7.103066667,86419.30516,68596.77865,53468.72094,71406.38669,48356.96916,45213.1319,25673.25047,38750.61464,41960.6664,99563.19476,109966.6319,107426.4619,94927.16436,95551.67354,94860.09998,102611.307,119921.0213,101520.8916,91072.10082,75363.49084,91441.31408,112201.4494,121601.5183,110054.547,102063.7474,87077.45387,93739.17625
1035.663192,9.03535,2270750.313,2168125.37,2169996.981,2103492.374,2026450.036,1975998.007,1613276.311,1574072.986,1459429.277,2845550.302,3263146.926,2230168.065,2712583.569,2493866.432,2519636.915,2353005.894,2499445.057,2791067.361,2442662.489,2293342.45,2082536.072,2204211.638,2260422.272,2604946.214,2301675.462,2070851.152,1871831.468
403.185175,8.389183333,161203.1449,164620.0298,170573.7712,144861.2257,120454.5387,126535.1621,117468.4241,122839.8251,101165.0102,56194.75657,86863.30408,77716.00597,89726.73262,91726.6839,89004.36285,86762.24158,102094.0492,114546.9883,77108.73705,72277.1527,80966.44174,163433.3899,173801.7863,172960.2024,193431.4219,173922.8628,147099.6426
355.0281863,6.871133333,327705.7728,294579.4579,294013.1725,256418.7073,266135.0251,181760.3375,115369.873,133639.7366,118473.3552,109864.9293,87755.29098,66610.72162,61285.64643,49400.85918,50050.82756,102142.7306,76928.52812,64731.80684,52943.23059,43346.58734,39263.58851,85728.84039,81126.55909,60615.87763,40985.32252,37751.08273,38346.77337
240.0477709,0.811333333,57106.89447,49450.08056,56344.56378,49954.87808,44950.91896,48179.02465,44881.66459,42932.23266,41336.02464,22711.74236,22297.27045,17466.37247,20081.73299,27899.48779,22084.85527,30232.57106,29951.76257,37527.63724,36044.28614,38286.63907,26777.5027,23162.85538,36648.2019,38183.97016,30891.26676,24696.28769,23741.33339
233.1530401,7.58905,1035414.875,985892.8309,997568.1794,1005022.424,951166.7011,849017.7156,748235.8623,738084.8751,724785.824,1008760.892,1016198.656,1033332.581,880279.8525,949110.4151,907665.5259,1118421.721,1103627.075,1095675.257,955698.3423,925673.9662,911644.161,1046127.83,995261.6681,1071816.959,974375.3585,908109.8821,945333.7604
452.1050634,8.127133333,121067.7847,123421.8375,129970.9093,119062.5269,84995.74254,63147.22592,20542.81388,30700.03338,31281.42055,1698.575806,3661.170932,2932.236958,5471.612112,6936.055819,22978.0776,62370.79337,97653.60769,70331.71078,49595.85636,73487.7367,65611.06355,70773.6342,132509.4535,119396.9167,104187.007,88049.52619,68982.59039
772.3217904,9.533616667,324062.843,341179.5389,315537.9853,327380.4099,280295.3464,304352.7956,304081.4387,256851.399,248711.746,454738.8152,460674.5323,455693.3078,417580.8205,381318.907,416349.5145,329366.6775,382214.6157,420537.4229,378225.4536,313255.6024,288804.4336,409282.2086,441599.993,490315.5294,421122.3317,354784.2436,400522.8038
174.087097,0.63335,10840.15259,12044.88992,10909.3484,9452.587138,9484.737432,10747.55649,11757.65731,7569.230564,9681.616452,1538.692009,2385.801902,3177.748436,3427.280426,7132.485719,3235.552482,18736.31642,13864.30275,13233.81764,14331.57599,13899.7066,9690.927979,14167.33366,13150.28335,13532.14197,10657.93572,12518.63973,18792.24199
526.3508994,9.336666667,78368.96922,99838.05143,71219.87237,76934.00626,74992.55908,61841.92612,57677.09284,64605.85106,56935.77783,97709.84617,65473.53832,77367.29827,88549.32515,68435.79227,51430.38657,125053.3382,128559.1465,121718.2599,121034.1033,125330.7028,115846.7615,123391.4926,105105.7917,137163.151,91010.91211,91559.60339,105329.2399
255.0096336,5.522833333,107847.6365,92060.12601,92941.14472,91905.86564,83798.75392,51537.74575,40121.81049,42421.66661,40901.14178,29633.66513,25742.55833,16875.07313,17710.91937,10403.17215,8169.463076,24784.61575,26593.85814,18934.47252,13522.25205,10853.38514,10669.31953,25896.48137,22162.48601,17222.05131,10491.58398,14032.29796,13443.73106
195.0494937,0.63335,83557.48183,76681.40833,78708.21102,77363.60531,80375.87375,76556.74963,63126.02124,60423.76217,62687.16543,94292.05876,103508.6181,108887.7705,126465.9543,139697.2781,85385.11041,56003.51407,59162.73061,60799.88854,80321.39697,68034.60326,63709.86365,53651.33846,58920.2052,64214.02295,55384.89924,40373.56375,47221.66968
421.1858295,6.250266667,111014.1621,127858.754,116864.615,120070.5068,125207.1336,117267.7349,111239.0996,117468.9421,115332.884,176216.6291,215849.9131,265929.4814,220570.313,219887.7765,251201.6763,160376.2067,257034.2593,261168.357,216106.3899,222037.1704,268774.875,185051.2256,241924.5955,254609.1152,237593.2533,227079.3825,257535.7494
394.0103251,3.9838,37061.76416,46653.31324,37860.22147,33538.81498,36004.44177,33574.72389,33593.69977,25519.20452,31286.20078,155.2474863,1449.745846,298.5602022,7078.775229,6325.46089,916.8608757,64929.58358,39831.5565,45236.78656,54648.17003,22967.54766,30516.81497,42536.77952,30801.30329,55122.92851,50038.28082,61596.36434,52554.95169
270.912634,0.690516667,26270.81687,28520.96515,30379.70455,24481.53486,29732.5879,22948.77187,20984.31681,18448.72065,20787.06705,17165.82651,19814.91917,17142.57403,12769.25882,16126.32007,13218.03363,28366.14413,22969.08592,21281.5951,22384.96909,19351.92161,20725.87577,26150.20413,35132.3816,30185.06627,28421.86103,25176.75621,24514.85712
632.3167223,8.7046,260876.6727,241220.1767,253590.9502,224879.0458,208951.3194,215254.2068,234913.5435,211559.4194,234490.6889,117366.4535,112064.6223,55255.45887,134226.4029,183922.2689,109968.7938,316670.815,325161.2578,379912.2075,317484.857,301210.6526,386061.2981,294892.0801,346325.724,314672.6357,346236.5054,288564.5586,346563.8121
467.9429105,0.63335,47365.08823,52450.34779,41612.95237,46848.85925,42676.17431,43222.05592,25827.16656,27478.57604,28403.81333,25268.86758,22220.89961,21088.68062,25594.67643,23614.45109,18239.10977,41506.40187,42271.76898,37499.79938,31828.89274,29442.51722,26887.75399,51447.24931,55798.62237,51741.63133,45966.44984,40365.00978,34514.93026
330.9563944,6.8412,36448.8285,43370.88262,47697.02673,41251.44648,43668.74817,28449.15504,13768.21862,16520.27907,20916.37452,15306.06663,13476.60383,10467.14216,8564.454147,9003.521592,6170.641453,18280.86575,17944.29395,8357.549403,9594.233193,6900.212325,12913.10567,7416.015906,9384.446724,7306.277776,6381.988386,6287.854385,4722.48806
299.2584899,9.66585,52042.94629,44921.78943,46938.35034,48674.52246,40773.32076,50222.83433,40624.90509,41059.05478,32871.78056,19152.79546,26328.38629,35823.5401,26760.91539,23821.60352,19904.43652,43571.0918,58611.52845,62329.21729,45642.27637,41667.83404,49863.63848,59873.62775,55355.56294,56937.95173,64114.25466,53594.85746,44444.38544
210.9529883,0.63335,6539.085626,8059.69232,5001.814799,6079.884362,8564.084996,8026.061233,3661.173749,5806.425147,3830.289433,3391.481008,3346.774194,3727.135495,2932.768461,3640.481195,4803.486879,12087.57289,9345.243861,11891.25626,8053.594009,9954.069502,10980.4274,10658.90728,7343.939187,9305.893812,10581.57272,8955.516986,7543.16293
452.2777664,9.063916667,393846.7509,407470.5852,395235.8186,377972.3623,374179.3882,340054.1976,267169.7295,283475.9231,242605.1317,698188.1105,698476.984,668596.0345,471601.5511,428647.0533,888212.1064,358759.2283,372494.5611,416401.1869,298419.422,318413.4358,256053.8461,342830.6252,329098.7334,291762.11,293475.5247,278613.8242,243918.745
321.0428183,5.0982,585089.5271,592473.8152,585407.3981,581545.6279,538260.5995,503315.5434,482646.0967,477023.7187,479056.9762,31827.39955,1653.083917,10428.28958,88354.27415,104323.0819,8175.895825,1081590.543,943532.7937,1032962.502,573121.4073,555899.0338,527015.852,268307.6651,1080501.169,737672.0033,713259.4044,656315.9293,743119.1891
377.1855811,8.389183333,143238.1113,175485.109,180680.6032,195768.223,134576.7204,147857.0652,120807.5445,161007.8358,169644.6423,67222.23836,88096.58941,103466.4765,116415.9186,90906.37812,103000.6786,98371.74047,116396.3792,141382.2585,66619.9521,89179.77811,110362.6398,247646.9182,233050.0557,375700.9046,327879.8874,357299.8486,211350.3807
447.9722881,7.649116667,251363.1171,205213.9475,220129.2345,236709.8172,223221.9606,162452.4386,113575.9047,127050.6838,131342.9729,140913.676,130390.9945,103324.8537,107205.3503,89715.06622,86124.68183,128102.3047,97082.74123,99479.5472,83503.57337,89923.5585,68270.12537,114184.4027,99533.90234,92658.78722,99634.72808,76623.66627,74751.6423
393.2277108,7.3025,38221.48432,17547.04785,44764.91016,34146.05216,25706.23034,56058.15723,32875.08069,39962.98388,29768.85242,80505.07293,103925.6583,84196.92132,77287.16325,105673.8928,82512.59974,98973.89429,84724.67285,99159.76221,84644.69324,85340.51041,76035.13672,76636.42761,74740.18513,89310.99072,77948.75854,66301.61254,85148.24105
146.9863695,4.51115,18847.30146,17387.81902,16113.36538,14191.25684,12395.55722,11117.2305,10121.39978,8282.169378,9136.595112,9310.947687,7587.934135,5774.389813,7638.683991,5283.11134,5152.72669,7934.157513,6576.781259,7848.99234,6849.027267,6764.111148,6318.900186,8063.832052,8380.38,8127.48577,6393.496432,5994.046692,6212.235516
373.952659,6.871133333,817524.9727,731181.4704,699790.6508,702785.6737,638734.2659,434788.2615,323875.1086,311686.01,297773.1775,318355.0259,258908.8513,240137.0919,194098.0608,194417.6631,183562.4261,311770.5141,246797.6557,225008.0367,189889.9317,164887.4888,166440.6673,288609.4725,246406.1643,217023.7502,175001.0106,159203.9816,157248.077
367.104783,0.63335,303454.4799,271315.7607,301503.7962,270722.0941,314618.4318,308312.1515,336325.3242,306240.4836,330119.2899,0,59.36890284,0,0,0,0,0,1673.092305,0,1012.236431,0,1576.432903,1406.506104,2482.231018,1519.903484,1034.951879,670.0249899,0
442.1662038,9.680133333,443122.9343,450713.1358,447720.5781,424493.1756,420493.0672,335046.1482,310525.6685,320740.003,304361.0251,309825.6336,320060.7901,259148.5779,253621.2463,305659.1741,276675.581,384666.9788,405629.6348,418604.777,369414.5936,350271.9048,359259.9125,372332.9816,441967.2338,424766.004,388355.3346,341662.3633,342932.591
